Rk,Date,G,Age,Tm,,Opp,,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,SHFT,TOI,HIT,BLK,FOW,FOL,FO%
27,12/18/16,27,39-275,BOS_D,,LAK,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,28,23:50,4,0,0,0,
28,12/20/16,28,39-277,BOS_D,,NYI,L,0,1,1,0,0,0,0,0,0,1,0,0,1,0,26,25:16:00,3,2,0,0,
29,12/22/16,29,39-279,BOS_D,@,FLA,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,30,24:26:00,1,3,0,0,
30,12/23/16,30,39-280,BOS_D,@,CAR,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,23:44,1,5,0,0,
31,12/27/16,31,39-284,BOS_D,@,CBJ,L,0,0,0,1,0,0,0,0,0,0,0,0,3,0,22,22:28,0,4,0,0,
32,12/29/16,32,39-286,BOS_D,@,BUF,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,25,24:18:00,2,2,0,0,
33,12/31/16,33,39-288,BOS_D,,BUF,W,0,1,1,1,0,0,0,0,0,1,0,0,0,,25,24:56:00,5,5,0,0,
34,1/2/17,34,39-290,BOS_D,@,NJD,L,0,0,0,-2,2,0,0,0,0,0,0,0,0,,24,22:22,1,0,0,0,
35,1/5/17,35,39-293,BOS_D,,EDM,L,0,0,0,-2,5,0,0,0,0,0,0,0,2,0,23,22:29,1,1,0,0,
36,1/7/17,36,39-295,BOS_D,@,FLA,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0,21,21:03,1,1,0,0,
37,1/8/17,37,39-296,BOS_D,@,CAR,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,22:59,2,1,0,0,
38,1/10/17,38,39-298,BOS_D,@,STL,W,0,0,0,3,0,0,0,0,0,0,0,0,2,0,28,28:31:00,1,5,0,0,
39,1/12/17,39,39-300,BOS_D,@,NSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,5,0,24,20:10,1,1,0,0,
40,1/14/17,40,39-302,BOS_D,,PHI,W,1,0,1,2,2,1,0,0,0,0,0,0,3,33.3,25,24:11:00,1,1,0,0,
41,1/16/17,41,39-304,BOS_D,,NYI,L,0,0,0,-1,2,0,0,0,0,0,0,0,4,0,24,23:05,2,0,0,0,
42,1/18/17,42,39-306,BOS_D,@,DET,L-SO,0,0,0,-3,0,0,0,0,0,0,0,0,0,,28,24:48:00,5,1,0,0,
43,1/20/17,43,39-308,BOS_D,,CHI,L,0,0,0,-1,0,0,0,0,0,0,0,0,0,,26,22:50,1,3,0,0,
44,1/22/17,44,39-310,BOS_D,@,PIT,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,23,18:34,3,0,0,0,
45,1/24/17,45,39-312,BOS_D,,DET,W,0,0,0,-2,2,0,0,0,0,0,0,0,3,0,25,22:54,1,1,0,0,
46,1/26/17,46,39-314,BOS_D,,PIT,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,27,26:17:00,2,2,0,0,
47,1/31/17,47,39-319,BOS_D,@,TBL,W,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,25,22:17,0,1,0,0,
48,2/1/17,48,39-320,BOS_D,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,27,23:40,1,2,0,0,
49,2/4/17,49,39-323,BOS_D,,TOR,L,0,3,3,2,0,0,0,0,0,3,0,0,5,0,24,18:05,4,1,0,0,
50,2/11/17,50,39-330,BOS_D,,VAN,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,22,21:57,2,2,0,0,
51,2/12/17,51,39-331,BOS_D,,MTL,W,1,0,1,2,0,0,0,1,0,0,0,0,2,50,24,26:36:00,3,2,0,0,
52,2/19/17,52,39-338,BOS_D,@,SJS,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,31,23:27,2,1,0,0,
53,2/22/17,53,39-341,BOS_D,@,ANA,L,1,0,1,2,0,1,0,0,0,0,0,0,2,50,28,21:49,0,0,0,1,0
54,2/23/17,54,39-342,BOS_D,@,LAK,W,0,0,0,1,2,0,0,0,0,0,0,0,2,0,32,23:51,3,5,0,0,
55,2/26/17,55,39-345,BOS_D,@,DAL,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0,28,24:59:00,0,2,0,0,
56,2/28/17,56,39-347,BOS_D,,ARI,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,31,26:22:00,1,2,0,0,
57,3/2/17,57,39-349,BOS_D,,NYR,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,25:08:00,1,1,0,0,
58,3/4/17,58,39-351,BOS_D,,NJD,W,0,0,0,-1,0,0,0,0,0,0,0,0,0,,23,20:04,1,0,0,0,
59,3/6/17,59,39-353,BOS_D,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,24,21:20,4,1,0,0,
60,3/8/17,60,39-355,BOS_D,,DET,W,0,2,2,2,0,0,0,0,0,2,0,0,3,0,26,23:09,1,3,0,0,
61,3/11/17,61,39-358,BOS_D,,PHI,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,28,26:23:00,0,3,0,0,
62,3/13/17,62,39-360,BOS_D,@,VAN,W,1,0,1,3,0,1,0,0,0,0,0,0,4,25,28,21:07,2,0,0,0,
63,3/15/17,63,39-362,BOS_D,@,CGY,W,0,1,1,4,0,0,0,0,0,1,0,0,1,0,26,23:46,1,1,0,0,
64,3/16/17,64,39-363,BOS_D,@,EDM,L,0,1,1,0,7,0,0,0,0,1,0,0,2,0,27,21:57,1,2,0,0,
65,3/20/17,65,40-002,BOS_D,@,TOR,L,0,0,0,0,2,0,0,0,0,0,0,0,0,,23,24:41:00,3,3,0,0,
66,3/21/17,66,40-003,BOS_D,,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,27,21:25,0,0,0,0,
67,3/23/17,67,40-005,BOS_D,,TBL,L,1,0,1,-1,0,0,0,1,0,0,0,0,1,100,27,22:10,1,2,0,0,
68,3/25/17,68,40-007,BOS_D,@,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,23:32,8,2,0,0,
69,3/28/17,69,40-010,BOS_D,,NSH,W,0,1,1,1,0,0,0,0,0,1,0,0,4,0,23,24:25:00,0,4,0,0,
70,3/30/17,70,40-012,BOS_D,,DAL,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26,27:12:00,1,1,0,0,
71,4/1/17,71,40-014,BOS_D,,FLA,W,0,1,1,2,0,0,0,0,0,1,0,0,3,0,24,22:57,3,4,0,0,
72,4/2/17,72,40-015,BOS_D,@,CHI,W,1,0,1,-1,2,1,0,0,0,0,0,0,4,25,30,23:44,3,4,0,0,
73,4/4/17,73,40-017,BOS_D,,TBL,W,1,0,1,0,0,0,1,0,0,0,0,0,3,33.3,25,23:32,2,0,0,0,
74,4/6/17,74,40-019,BOS_D,,OTT,L-SO,0,1,1,-1,4,0,0,0,0,0,1,0,2,0,30,23:01,1,1,0,0,
75,4/8/17,75,40-021,BOS_D,,WSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,29,28:14:00,1,0,0,0,
1,10/12/15,1,38-208,BOS_D,,TBL,L,0,0,0,-2,0,0,0,0,0,0,0,0,3,0,22,21:27,0,1,0,0,
2,10/14/15,2,38-210,BOS_D,@,COL,W,0,2,2,2,2,0,0,0,0,2,0,0,2,0,30,24:47:00,0,2,0,0,
3,10/17/15,3,38-213,BOS_D,@,ARI,W,0,1,1,0,2,0,0,0,0,0,1,0,4,0,31,25:36:00,1,5,0,0,
4,10/21/15,4,38-217,BOS_D,,PHI,L-OT,0,1,1,1,2,0,0,0,0,0,0,1,1,0,34,26:46:00,0,0,0,0,
5,10/23/15,5,38-219,BOS_D,@,NYI,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,33,24:15:00,6,3,0,0,
6,10/27/15,6,38-223,BOS_D,,ARI,W,0,0,0,3,0,0,0,0,0,0,0,0,1,0,28,24:57:00,0,1,0,0,
7,10/30/15,7,38-226,BOS_D,@,FLA,W,1,1,2,0,2,0,1,0,0,0,1,0,2,50,33,26:19:00,3,4,0,0,
8,10/31/15,8,38-227,BOS_D,@,TBL,W,0,1,1,2,2,0,0,0,0,0,1,0,2,0,27,24:10:00,3,1,0,0,
9,11/3/15,9,38-230,BOS_D,,DAL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,28,22:34,2,2,0,0,
10,11/5/15,10,38-232,BOS_D,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,29,24:47:00,2,1,0,0,
11,11/7/15,11,38-234,BOS_D,@,MTL,L,0,0,0,1,0,0,0,0,0,0,0,0,0,,29,23:27,1,1,0,0,
12,11/8/15,12,38-235,BOS_D,@,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,28:46:00,2,3,0,0,
13,11/12/15,13,38-239,BOS_D,,COL,L,1,0,1,0,0,1,0,0,0,0,0,0,2,50,27,24:31:00,2,2,0,0,
14,11/14/15,14,38-241,BOS_D,,DET,W,0,1,1,2,0,0,0,0,0,1,0,0,1,0,25,24:38:00,0,1,0,0,
15,11/17/15,15,38-244,BOS_D,,SJS,L,0,1,1,-2,0,0,0,0,0,0,1,0,3,0,27,21:07,1,1,0,0,
16,11/19/15,16,38-246,BOS_D,,MIN,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,25:52:00,4,3,0,0,
17,11/21/15,17,38-248,BOS_D,,TOR,W,1,0,1,1,0,1,0,0,1,0,0,0,3,33.3,28,23:03,2,1,0,0,
18,11/23/15,18,38-250,BOS_D,@,TOR,W,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,30,26:44:00,2,2,0,0,
19,11/25/15,19,38-252,BOS_D,@,DET,W,0,0,0,0,2,0,0,0,0,0,0,0,0,,28,24:12:00,2,2,0,0,
20,11/27/15,20,38-254,BOS_D,,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,22:50,1,1,0,0,
21,12/2/15,21,38-259,BOS_D,@,EDM,L-SO,1,0,1,1,0,1,0,0,0,0,0,0,6,16.7,28,26:07:00,0,0,0,0,
22,12/4/15,22,38-261,BOS_D,@,CGY,L-OT,1,1,2,0,2,1,0,0,0,1,0,0,4,25,35,24:37:00,0,1,0,0,
23,12/5/15,23,38-262,BOS_D,@,VAN,W,0,1,1,2,0,0,0,0,0,1,0,0,2,0,34,25:47:00,0,0,0,0,
24,12/7/15,24,38-264,BOS_D,,NSH,L,0,0,0,0,2,0,0,0,0,0,0,0,2,0,27,22:18,1,1,0,0,
25,12/9/15,25,38-266,BOS_D,@,MTL,W,0,1,1,1,0,0,0,0,0,0,0,1,1,0,35,25:12:00,2,2,0,0,
26,12/12/15,26,38-269,BOS_D,,FLA,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,23:25,2,1,0,0,
27,12/14/15,27,38-271,BOS_D,,EDM,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,4,0,28,23:06,1,2,0,0,
28,12/16/15,28,38-273,BOS_D,,PIT,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,29,21:35,1,0,0,0,
29,12/18/15,29,38-275,BOS_D,@,PIT,W,0,1,1,3,0,0,0,0,0,1,0,0,1,0,26,24:08:00,2,1,0,0,
30,12/20/15,30,38-277,BOS_D,,NJD,W,0,0,0,0,2,0,0,0,0,0,0,0,6,0,31,22:32,1,1,0,0,
31,12/22/15,31,38-279,BOS_D,,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31,23:21,3,1,0,0,
32,12/26/15,32,38-283,BOS_D,,BUF,L,0,1,1,-2,0,0,0,0,0,1,0,0,3,0,31,26:18:00,2,0,0,0,
33,12/27/15,33,38-284,BOS_D,@,OTT,L,0,0,0,-1,0,0,0,0,0,0,0,0,4,0,29,25:16:00,3,1,0,0,
34,12/29/15,34,38-286,BOS_D,,OTT,W,0,0,0,0,4,0,0,0,0,0,0,0,4,0,28,24:38:00,0,2,0,0,
35,1/1/16,35,38-289,BOS_D,,MTL,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,29,23:36,1,2,0,0,
36,1/5/16,36,38-293,BOS_D,,WSH,L,0,0,0,1,2,0,0,0,0,0,0,0,3,0,29,27:16:00,2,2,0,0,
37,1/8/16,37,38-296,BOS_D,@,NJD,W,0,1,1,-1,2,0,0,0,0,0,1,0,0,,28,22:44,0,0,0,0,
38,1/9/16,38,38-297,BOS_D,@,OTT,L-OT,0,1,1,0,0,0,0,0,0,1,0,0,0,,30,21:37,2,2,0,0,
39,1/11/16,39,38-299,BOS_D,@,NYR,L,0,1,1,1,0,0,0,0,0,1,0,0,2,0,32,25:13:00,2,0,0,0,
40,1/13/16,40,38-301,BOS_D,@,PHI,L,0,0,0,-3,0,0,0,0,0,0,0,0,0,,30,23:37,2,4,0,0,
41,1/15/16,41,38-303,BOS_D,@,BUF,W,1,0,1,1,2,1,0,0,1,0,0,0,2,50,33,24:15:00,2,1,0,0,
42,1/16/16,42,38-304,BOS_D,,TOR,W,0,1,1,1,2,0,0,0,0,1,0,0,3,0,31,24:04:00,1,0,0,0,
43,1/19/16,43,38-307,BOS_D,@,MTL,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,28,23:24,4,5,0,0,
44,1/21/16,44,38-309,BOS_D,,VAN,L,0,0,0,-2,0,0,0,0,0,0,0,0,0,,28,22:09,2,0,0,0,
45,1/23/16,45,38-311,BOS_D,,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0,28,25:45:00,0,3,0,0,
46,1/25/16,46,38-313,BOS_D,@,PHI,W,0,2,2,0,0,0,0,0,0,1,1,0,0,,33,25:10:00,3,5,0,0,
47,1/26/16,47,38-314,BOS_D,,ANA,L,1,0,1,1,2,1,0,0,0,0,0,0,3,33.3,30,23:19,4,1,0,0,
48,2/2/16,48,38-321,BOS_D,,TOR,L-OT,0,0,0,0,0,0,0,0,0,0,0,0,4,0,28,24:46:00,0,2,0,0,
49,2/4/16,49,38-323,BOS_D,@,BUF,W,0,0,0,0,2,0,0,0,0,0,0,0,5,0,30,26:56:00,1,2,0,0,
50,2/6/16,50,38-325,BOS_D,,BUF,W,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,29,23:31,1,1,0,0,
51,2/9/16,51,38-328,BOS_D,,LAK,L,0,1,1,-1,0,0,0,0,0,0,1,0,1,0,24,21:13,1,0,0,0,
52,2/11/16,52,38-330,BOS_D,@,WPG,W,0,1,1,4,0,0,0,0,0,1,0,0,2,0,31,22:08,3,0,0,0,
53,2/13/16,53,38-332,BOS_D,@,MIN,W,1,0,1,1,2,1,0,0,0,0,0,0,4,25,30,23:50,2,1,0,0,
54,2/14/16,54,38-333,BOS_D,@,DET,L,0,0,0,-1,2,0,0,0,0,0,0,0,1,0,29,21:58,2,1,0,0,
55,2/16/16,55,38-335,BOS_D,@,CBJ,W,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29,24:05:00,1,2,0,0,
56,2/18/16,56,38-337,BOS_D,@,NSH,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,24,21:48,3,4,0,0,
57,2/20/16,57,38-339,BOS_D,@,DAL,W,0,2,2,0,0,0,0,0,0,0,2,0,3,0,36,25:11:00,0,0,0,0,
58,2/22/16,58,38-341,BOS_D,,CBJ,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,24:17:00,2,2,0,0,
59,2/24/16,59,38-343,BOS_D,,PIT,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,30,23:05,1,1,0,0,
60,2/26/16,60,38-345,BOS_D,@,CAR,W,0,0,0,1,0,0,0,0,0,0,0,0,0,,28,26:36:00,0,5,0,0,
61,2/28/16,61,38-347,BOS_D,,TBL,L,0,0,0,-1,2,0,0,0,0,0,0,0,0,,28,21:43,1,0,0,0,
62,3/1/16,62,38-349,BOS_D,,CGY,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,24:42:00,0,1,0,0,
63,3/3/16,63,38-351,BOS_D,,CHI,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25,23:53,1,2,0,0,
64,3/5/16,64,38-353,BOS_D,,WSH,L-OT,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,29,24:24:00,3,2,0,0,
65,3/7/16,65,38-355,BOS_D,@,FLA,W,0,0,0,0,2,0,0,0,0,0,0,0,2,0,36,25:18:00,3,3,0,0,
66,3/8/16,66,38-356,BOS_D,@,TBL,W,0,0,0,0,2,0,0,0,0,0,0,0,1,0,30,23:55,1,1,0,0,
67,3/10/16,67,38-358,BOS_D,,CAR,L-OT,0,0,0,1,0,0,0,0,0,0,0,0,5,0,29,23:09,4,2,0,0,
68,3/12/16,68,38-360,BOS_D,,NYI,W,0,0,0,-1,2,0,0,0,0,0,0,0,0,,28,22:11,1,2,0,0,
69,3/15/16,69,38-363,BOS_D,@,SJS,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30,23:29,2,1,0,0,
70,3/18/16,70,39-000,BOS_D,@,ANA,L,0,0,0,-1,7,0,0,0,0,0,0,0,2,0,24,20:58,1,1,0,0,
71,3/19/16,71,39-001,BOS_D,@,LAK,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,28,23:27,6,2,0,0,
72,3/23/16,72,39-005,BOS_D,@,NYR,L,0,1,1,1,4,0,0,0,0,1,0,0,2,0,29,20:29,2,0,0,0,
73,3/24/16,73,39-006,BOS_D,,FLA,L,0,0,0,0,2,0,0,0,0,0,0,0,0,,23,23:25,0,1,0,0,
74,3/26/16,74,39-008,BOS_D,@,TOR,W,1,0,1,1,0,1,0,0,1,0,0,0,2,50,34,25:41:00,5,1,0,0,
75,3/29/16,75,39-011,BOS_D,@,NJD,L,0,1,1,1,2,0,0,0,0,1,0,0,1,0,32,23:28,1,2,0,0,
76,4/1/16,76,39-014,BOS_D,@,STL,W,0,1,1,0,0,0,0,0,0,1,0,0,0,,31,28:29:00,2,3,0,1,0
77,4/3/16,77,39-016,BOS_D,@,CHI,L,0,1,1,1,2,0,0,0,0,1,0,0,5,0,33,23:48,2,2,0,0,
78,4/5/16,78,39-018,BOS_D,,CAR,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,5,0,30,24:51:00,2,0,0,0,
79,4/7/16,79,39-020,BOS_D,,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,32,24:02:00,3,1,0,0,
80,4/9/16,80,39-022,BOS_D,,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,35,25:42:00,0,0,0,0,
1,10/8/14,1,37-204,BOS_D,,PHI,W,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,25,21:17,2,3,0,0,
2,10/9/14,2,37-205,BOS_D,@,DET,L,0,0,0,1,2,0,0,0,0,0,0,0,6,0,26,22:30,0,1,0,0,
3,10/11/14,3,37-207,BOS_D,,WSH,L,0,0,0,-1,2,0,0,0,0,0,0,0,0,,26,21:56,2,1,0,0,
4,10/13/14,4,37-209,BOS_D,,COL,L,0,0,0,0,2,0,0,0,0,0,0,0,3,0,29,22:43,0,0,0,0,
5,10/15/14,5,37-211,BOS_D,@,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,31,28:08:00,1,1,0,0,
6,10/16/14,6,37-212,BOS_D,@,MTL,L,1,0,1,-3,0,0,1,0,0,0,0,0,3,33.3,27,24:32:00,0,2,0,0,
7,10/18/14,7,37-214,BOS_D,@,BUF,W,1,0,1,2,0,1,0,0,0,0,0,0,7,14.3,29,24:22:00,1,3,0,0,
8,10/21/14,8,37-217,BOS_D,,SJS,W,0,1,1,0,0,0,0,0,0,0,0,1,1,0,28,25:32:00,0,1,0,0,
9,10/23/14,9,37-219,BOS_D,,NYI,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,5,4:13,2,0,0,0,
10,12/11/14,10,37-268,BOS_D,,CHI,L,0,0,0,0,4,0,0,0,0,0,0,0,1,0,29,24:11:00,2,1,0,0,
11,12/13/14,11,37-270,BOS_D,,OTT,L-SO,0,1,1,0,4,0,0,0,0,0,0,1,3,0,31,21:01,1,1,0,0,
12,12/16/14,12,37-273,BOS_D,@,NSH,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,25:46:00,2,3,0,0,
13,12/17/14,13,37-274,BOS_D,@,MIN,W,0,1,1,1,0,0,0,0,0,1,0,0,2,0,31,24:13:00,2,0,0,0,
14,12/19/14,14,37-276,BOS_D,@,WPG,L,0,0,0,1,0,0,0,0,0,0,0,0,1,0,36,24:17:00,5,5,0,0,
15,12/21/14,15,37-278,BOS_D,,BUF,W,0,2,2,2,0,0,0,0,0,2,0,0,4,0,28,27:24:00,2,0,0,0,
16,12/23/14,16,37-280,BOS_D,,NSH,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,27,21:46,2,1,0,0,
17,12/27/14,17,37-284,BOS_D,@,CBJ,L,0,1,1,-1,2,0,0,0,0,1,0,0,1,0,26,20:46,3,0,0,0,
18,12/29/14,18,37-286,BOS_D,,DET,W,0,0,0,1,0,0,0,0,0,0,0,0,3,0,28,22:15,0,5,0,0,
19,12/31/14,19,37-288,BOS_D,,TOR,L-SO,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,26,20:45,3,0,0,0,
20,1/3/15,20,37-291,BOS_D,,OTT,L-OT,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,30,25:24:00,1,2,0,0,
21,1/4/15,21,37-292,BOS_D,@,CAR,L-SO,0,0,0,1,2,0,0,0,0,0,0,0,2,0,30,22:36,5,1,0,0,
22,1/7/15,22,37-295,BOS_D,@,PIT,W,1,0,1,-1,0,1,0,0,0,0,0,0,3,33.3,33,24:30:00,2,5,1,0,100
23,1/8/15,23,37-296,BOS_D,,NJD,W,0,0,0,1,0,0,0,0,0,0,0,0,4,0,27,21:31,4,2,0,0,
24,1/10/15,24,37-298,BOS_D,@,PHI,W,0,2,2,0,2,0,0,0,0,0,1,1,0,,31,26:45:00,3,3,0,0,
25,1/13/15,25,37-301,BOS_D,,TBL,W,0,0,0,-1,10,0,0,0,0,0,0,0,2,0,24,20:14,1,0,0,0,
26,1/15/15,26,37-303,BOS_D,,NYR,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,29,23:10,1,0,0,0,
27,1/17/15,27,37-305,BOS_D,,CBJ,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,27,20:28,1,0,0,0,
28,1/20/15,28,37-308,BOS_D,@,DAL,W,0,0,0,2,0,0,0,0,0,0,0,0,0,,33,24:19:00,1,2,0,0,
29,1/21/15,29,37-309,BOS_D,@,COL,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,25:34:00,2,1,0,0,
30,1/29/15,30,37-317,BOS_D,@,NYI,W,0,1,1,0,0,0,0,0,0,1,0,0,3,0,29,23:47,1,4,0,0,
31,1/31/15,31,37-319,BOS_D,,LAK,W,0,1,1,0,0,0,0,0,0,1,0,0,2,0,28,22:53,3,1,0,0,
32,2/4/15,32,37-323,BOS_D,@,NYR,L,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,23:03,4,2,0,0,
33,2/7/15,33,37-326,BOS_D,,NYI,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,23:28,2,1,0,0,
34,2/8/15,34,37-327,BOS_D,,MTL,L,0,0,0,-2,0,0,0,0,0,0,0,0,2,0,31,21:58,3,1,0,0,
35,2/10/15,35,37-329,BOS_D,,DAL,L,0,0,0,-3,0,0,0,0,0,0,0,0,2,0,28,23:08,1,0,0,0,
36,2/13/15,36,37-332,BOS_D,@,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,31,21:17,1,2,0,0,
37,2/16/15,37,37-335,BOS_D,@,CGY,L-OT,1,0,1,2,0,1,0,0,0,0,0,0,2,50,37,26:43:00,2,0,0,0,
38,2/18/15,38,37-337,BOS_D,@,EDM,L-SO,0,1,1,1,0,0,0,0,0,1,0,0,2,0,30,24:21:00,3,2,0,0,
39,2/20/15,39,37-339,BOS_D,@,STL,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,24,21:10,1,2,0,0,
40,2/22/15,40,37-341,BOS_D,@,CHI,W,0,0,0,2,0,0,0,0,0,0,0,0,2,0,33,24:12:00,3,3,0,0,
41,2/24/15,41,37-343,BOS_D,,VAN,L,0,0,0,-1,0,0,0,0,0,0,0,0,3,0,30,20:50,2,0,0,0,
42,2/27/15,42,37-346,BOS_D,@,NJD,W,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,22:51,1,2,0,0,
43,2/28/15,43,37-347,BOS_D,,ARI,W,1,1,2,2,0,0,1,0,0,1,0,0,3,33.3,25,22:11,2,2,0,0,
44,3/5/15,44,37-352,BOS_D,,CGY,L-SO,0,0,0,1,0,0,0,0,0,0,0,0,2,0,33,25:55:00,1,3,0,0,
45,3/7/15,45,37-354,BOS_D,,PHI,W,1,0,1,-1,0,0,1,0,0,0,0,0,1,100,30,22:16,2,1,0,0,
46,3/8/15,46,37-355,BOS_D,,DET,W,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,27,22:10,2,0,0,0,
47,3/10/15,47,37-357,BOS_D,@,OTT,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,23:08,2,1,0,0,
48,3/12/15,48,37-359,BOS_D,,TBL,W,0,0,0,-2,0,0,0,0,0,0,0,0,1,0,27,24:44:00,2,1,0,0,
49,3/14/15,49,37-361,BOS_D,@,PIT,W,1,0,1,2,0,1,0,0,0,0,0,0,2,50,29,24:13:00,0,3,0,0,
50,3/15/15,50,37-362,BOS_D,@,WSH,L,0,0,0,-1,0,0,0,0,0,0,0,0,2,0,28,22:07,2,1,0,0,
51,3/17/15,51,37-364,BOS_D,,BUF,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,23:50,0,1,0,0,
52,3/19/15,52,38-001,BOS_D,@,OTT,L,0,0,0,-2,0,0,0,0,0,0,0,0,4,0,31,25:05:00,9,2,0,0,
53,3/21/15,53,38-003,BOS_D,@,FLA,L-SO,0,0,0,0,2,0,0,0,0,0,0,0,0,,32,27:37:00,5,2,0,0,
54,3/22/15,54,38-004,BOS_D,@,TBL,L,1,0,1,-1,0,0,1,0,0,0,0,0,5,20,30,23:48,2,1,0,0,
55,3/26/15,55,38-008,BOS_D,,ANA,L-OT,0,0,0,-1,2,0,0,0,0,0,0,0,3,0,27,24:29:00,1,1,0,0,
56,3/28/15,56,38-010,BOS_D,,NYR,W,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,21:29,1,2,0,0,
57,3/29/15,57,38-011,BOS_D,@,CAR,W,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,25:49:00,2,1,0,0,
58,3/31/15,58,38-013,BOS_D,,FLA,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,27,23:49,4,1,0,0,
59,4/2/15,59,38-015,BOS_D,@,DET,W,0,0,0,2,4,0,0,0,0,0,0,0,1,0,34,25:54:00,2,2,0,0,
60,4/4/15,60,38-017,BOS_D,,TOR,W,0,0,0,1,0,0,0,0,0,0,0,0,2,0,32,26:54:00,2,2,0,0,
61,4/8/15,61,38-021,BOS_D,@,WSH,L,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,23:25,4,4,0,0,
62,4/9/15,62,38-022,BOS_D,@,FLA,L,0,0,0,-1,2,0,0,0,0,0,0,0,2,0,35,25:39:00,1,2,0,0,
63,4/11/15,63,38-024,BOS_D,@,TBL,L-SO,0,0,0,0,0,0,0,0,0,0,0,0,2,0,27,24:34:00,1,2,0,0,
1,10/3/13,1,36-199,BOS_D,,TBL,W,0,0,0,0,2,0,0,0,0,,,,2,0,29,24:14:00,1,1,0,0,
